operate_num,latitude,longitude
2209000720,36.32373512,127.4225827
2209000722,36.32352672,127.4228521
2209000723,36.323458,127.4210985
2209000725,36.32305454,127.4222113
2209000726,36.32292676,127.42427
2209000727,36.32248877,127.4373062
2209000729,36.32151094,127.430149
2209000730,36.3207275,127.4347202
2209000731,36.32016179,127.4242145
2209000732,36.3200594,127.4244542
2209000733,36.28981807,127.4618804
2209000734,36.28735517,127.4648262
2209000735,36.28724275,127.4646531
2209000736,36.27873948,127.4688497
2209000737,36.27807445,127.4693229
2209000738,36.27641891,127.4682117
2209000739,36.29914351,127.3784554
2209000740,36.29818793,127.3759858
2209000741,36.29786911,127.3846513
2209000742,36.29780228,127.3849172
2209000743,36.35991861,127.3760387
2209000745,36.35971694,127.3761443
2209000746,36.35968512,127.3800755
2209000747,36.35972731,127.3547112
2209000749,36.35934015,127.3545371
2209000750,36.3590748,127.3828759
2209000751,36.35900567,127.3792809
2209000752,36.35836716,127.3796922
2209000753,36.35826249,127.3434103
2209000754,36.35812732,127.3429039
2209000755,36.35791519,127.3818264
2209000756,36.35754665,127.3807577
2209000757,36.3565248,127.3422608
2209000759,36.3559648,127.3786121
2209000760,36.35593498,127.3839847
2209000761,36.35592586,127.3759359
2209000762,36.35575352,127.3789656
2209000763,36.35576321,127.3758606
2209000764,36.3557348,127.3840915
2209000765,36.35532399,127.3792994
2209000766,36.35519205,127.3831225
2209000768,36.35365031,127.3742194
2209000769,36.3531709,127.3743873
2209000770,36.35314559,127.3796365
2209000771,36.35260627,127.3790876
2209000774,36.35189638,127.3770786
2209000775,36.35171348,127.3771221
2209000776,36.35136464,127.3718875
2209000777,36.35127464,127.3712997
2209000778,36.35073804,127.3779528
2209000779,36.35035838,127.3780936
2209000780,36.34923079,127.3762199
2209000781,36.34736352,127.3760034
2209000782,36.34627124,127.3789309
2209000783,36.34579903,127.3747831
2209000784,36.34358798,127.381058
2209000785,36.34337355,127.3830734
2209000787,36.35983931,127.3915963
2209000789,36.3596996,127.3925913
2209000790,36.35967989,127.3891966
2209000792,36.3590041,127.3901355
2209000793,36.35859311,127.3903753
2209000795,36.35783768,127.3913036
2209000796,36.35755588,127.3933898
2209000798,36.35591807,127.3872979
2209000799,36.35586969,127.3927068
2209000800,36.35573591,127.3925832
2209000801,36.35574884,127.3885449
2209000802,36.35501152,127.3900859
2209000803,36.35351946,127.3808934
2209000804,36.35274672,127.356045
2209000805,36.35252685,127.3844853
2209000807,36.35172266,127.3852063
2209000808,36.35138877,127.3804453
2209000809,36.35140178,127.3835145
2209000810,36.35138812,127.3882783
2209000811,36.35122244,127.380457
2209000812,36.35118764,127.3886553
2209000814,36.34985607,127.3903668
2209000815,36.34912337,127.3930746
2209000816,36.34887859,127.3922039
2209000817,36.34853046,127.3830921
2209000818,36.34847726,127.3828202
2209000821,36.34740369,127.3868779
2209000823,36.34684127,127.388684
2209000824,36.34682352,127.3930639
2209000825,36.3466245,127.3856361
2209000826,36.34658126,127.3924388
2209000827,36.34658618,127.3881172
2209000828,36.34607276,127.3818311
2209000829,36.34588752,127.381986
2209000830,36.34547914,127.3852561
2209000831,36.34537431,127.3844389
2209000832,36.34242421,127.3875029
2209000833,36.34224471,127.3863002
2209000837,36.34175499,127.3474076
2209000838,36.34237901,127.3471463
2209000839,36.34761477,127.3772946
2209000840,36.34687853,127.3855047
2209000841,36.34693523,127.340035
2209000842,36.34145224,127.3380291
2209000843,36.35454342,127.3828325
2209000844,36.35006889,127.3774556
2209000845,36.33807964,127.3491768
2209000846,36.33735302,127.3494925
2209000847,36.33260999,127.3481358
2209000848,36.33239517,127.347186
2209000849,36.33240899,127.3394802
2209000850,36.33202325,127.3395744
2209000851,36.33195506,127.3469463
2209000852,36.3317429,127.3480296
2209000853,36.32605822,127.3479065
101245,36.3253272,127.3479809
101247,36.32459235,127.345378
101248,36.32421453,127.3453207
101352,36.3249997,127.4107838
101355,36.32416304,127.4106814
101360,36.32339458,127.4185091
101364,36.32292676,127.4145572
101368,36.32271319,127.4147111
101371,36.32200454,127.4104203
101374,36.32119759,127.4138541
101379,36.31794665,127.41391
101382,36.31757587,127.4136361
101448,36.34296746,127.3994522
101451,36.34344979,127.3997435
101452,36.34122019,127.3968458
101454,36.34137942,127.3973927
101547,36.34578856,127.4019063
101548,36.34727963,127.4016553
2209000854,36.32641204,127.4040121
2209000855,36.31933832,127.3728734
2209000856,36.34398614,127.4114824
2209000857,36.33240145,127.3437767
2209000858,36.33197488,127.3438846
2209000860,36.32150932,127.4096894
2209000861,36.32061653,127.4064869
2209000862,36.32096123,127.4068406
2209000863,36.31754396,127.373433
2209000864,36.3398905,127.3951155
2209000866,36.33971287,127.3867424
2209000867,36.33968306,127.3952206
2209000868,36.33920747,127.3924162
2209000873,36.33848357,127.3851806
2209000874,36.33839761,127.3762092
2209000875,36.33770519,127.3843742
2209000876,36.33777097,127.3923948
2209000877,36.3377248,127.3667545
2209000879,36.33749212,127.3665467
2209000880,36.33750716,127.394395
2209000881,36.33711649,127.3918883
2209000882,36.3371031,127.3945048
2209000884,36.33602704,127.3820411
2209000885,36.33603016,127.3726311
2209000886,36.31471467,127.38399
2209000887,36.31375244,127.3812455
2209000888,36.31361571,127.3815904
2209000889,36.31350921,127.3689538
2209000890,36.31339293,127.3691086
2209000891,36.31291973,127.4001132
2209000893,36.31269626,127.3987299
2209000894,36.31263781,127.3809208
2209000895,36.31251673,127.388997
2209000896,36.31252922,127.381599
2209000897,36.3123945,127.4021859
2209000898,36.31213699,127.3972416
2209000899,36.31167734,127.401383
2209000900,36.31159858,127.3839027
2209000901,36.31198468,127.3878256
2209000902,36.31145374,127.3887889
2209000903,36.31142319,127.3938839
2209000904,36.31155514,127.3836074
2209000905,36.31124479,127.3938165
2209000906,36.3108248,127.4015234
2209000907,36.31074909,127.4014743
2209000908,36.31074975,127.3913282
2209000909,36.31046626,127.3996289
2209000910,36.31030404,127.3902462
2209000911,36.31006782,127.3986129
2209000912,36.31008031,127.3887437
2209000913,36.30912914,127.3877079
2209000914,36.30847804,127.3958759
2209000915,36.30821475,127.3957825
2209000916,36.3081629,127.3665673
2209000917,36.3080894,127.3652889
2209000918,36.30718169,127.3607649
2209000919,36.30728986,127.3640217
2209000920,36.30681646,127.3649727
2209000921,36.30663046,127.3648222
2209000922,36.3064582,127.392026
2209000923,36.30632156,127.3918946
2209000924,36.3061864,127.3868533
2209000925,36.30607704,127.3866183
2209000926,36.30524162,127.3936406
2209000927,36.30525908,127.3881065
2209000928,36.30524062,127.3885745
2209000929,36.30465348,127.3654918
2209000930,36.30447497,127.3512653
2209000931,36.30438375,127.3536878
2209000932,36.30468878,127.3504728
2209000933,36.30399838,127.3535727
2209000934,36.30362707,127.3659511
2209000935,36.30339153,127.3861129
2209000936,36.30326301,127.38631
2209000937,36.30200715,127.3500124
2209000938,36.3001309,127.3516053
2209000939,36.29916527,127.355966
2209000940,36.29866496,127.355863
2209000941,36.29835236,127.3537634
2209000942,36.25391709,127.3408036
2209000943,36.31552213,127.32003
2209000944,36.31469328,127.3792326
2209000945,36.31345619,127.320021
2209000946,36.31270856,127.3198238
2209000948,36.31194637,127.3184264
2209000949,36.31173249,127.3767456
2209000950,36.31171055,127.3182844
2209000951,36.31119894,127.3761707
2209000952,36.31116465,127.3754822
2209000953,36.30997442,127.3182512
2209000954,36.30965485,127.3718704
2209000955,36.30952988,127.3717401
2209000956,36.30949461,127.3738236
2209000957,36.30772752,127.3737337
2209000958,36.3067903,127.3193207
2209000959,36.30622661,127.3199265
2209000960,36.30405693,127.3193518
2209000961,36.3036797,127.3186733
2209000962,36.30317144,127.3162764
2209000963,36.30311893,127.3164822
2209000964,36.30078067,127.3154259
2209000965,36.30035986,127.3153653
2209000966,36.29983035,127.3189214
2209000968,36.29793929,127.3162352
2209000969,36.29779003,127.3164616
2209000970,36.29585034,127.3170879
2209000971,36.29586191,127.3194929
2209000972,36.30281299,127.3413462
2209000973,36.30126674,127.3404319
2209000974,36.29221523,127.3397373
2209000975,36.29202367,127.3397602
2209000976,36.29222947,127.337544
2209000979,36.29751284,127.3444961
2209000980,36.29407819,127.3434496
2209000981,36.29393843,127.3436634
2209000982,36.29651944,127.3391133
2209000983,36.29620868,127.3357408
2209000984,36.29650243,127.3366183
2209000985,36.30648385,127.3704464
2209000986,36.29202675,127.3339629
2209000987,36.29225882,127.332987
2209000988,36.29377699,127.33064
2209000989,36.29468278,127.3302121
2209000990,36.29509644,127.3256712
2209000993,36.29861871,127.3202356
2209000994,36.29874218,127.3200638
2209000995,36.29783273,127.3231062
2209000996,36.29820975,127.3242838
2209000997,36.29846087,127.3244289
2209000998,36.29359064,127.3274589
2209000999,36.29496051,127.325816
2209001000,36.29375466,127.3277166
2209001002,36.29721856,127.3203357
2209001003,36.29724274,127.320118
2209001004,36.29458436,127.3238561
2209001005,36.29464932,127.324302
2209001006,36.29752745,127.3550787
2209001007,36.29845202,127.3538835
2209001008,36.30019195,127.3517383
2209001009,36.30193046,127.350219
2209001010,36.30544053,127.3731095
2209001011,36.35901454,127.3333705
2209001012,36.35864172,127.3332526
2209001013,36.39532482,127.3120417
2209001014,36.39420934,127.3109742
2209001015,36.39420277,127.3107979
2209001016,36.39198393,127.3138176
2209001017,36.39154528,127.3147684
2209001018,36.39151698,127.3125734
2209001019,36.39083922,127.3118773
2209001020,36.39082822,127.3085846
2209001021,36.39071275,127.3120994
2209001023,36.37606812,127.3196487
2209001024,36.37585104,127.3199791
2209001025,36.37471007,127.3180566
2209001028,36.37345015,127.317712
2209001029,36.36887352,127.3177187
2209001030,36.36801957,127.3180573
2209001031,36.36707747,127.3213614
2209001032,36.36663794,127.3215064
2209001033,36.34872712,127.3380554
2209001034,36.3487219,127.333735
2209001035,36.34832997,127.3381675
2209001036,36.34832522,127.3340396
2209001038,36.34566134,127.3355044
2209001039,36.34308644,127.3335128
2209001040,36.34286666,127.333976
2209001042,36.33770762,127.3380558
2209001043,36.33719554,127.3382769
2209001044,36.33504328,127.3333263
2209001045,36.33438392,127.3382597
2209001046,36.33430174,127.3331212
2209001047,36.33389846,127.3380419
2209001048,36.33239668,127.3346389
2209001049,36.33203892,127.3349096
2209001050,36.32959261,127.3382549
101317,36.36059604,127.2888229
101318,36.36029159,127.2884653
101319,36.36024187,127.301339
101483,36.35385898,127.3387845
101484,36.35371087,127.3389231
101485,36.35079733,127.3356525
101486,36.35065658,127.3356719
101488,36.35468803,127.3380203
2209001051,36.36997417,127.3272375
2209001052,36.3315337,127.3117156
2209001053,36.3462831,127.3246279
2209001054,36.34080795,127.3186925
2209001055,36.33916514,127.3170513
2209001056,36.33910464,127.3167905
2209001057,36.33725899,127.314453
2209001061,36.395003,127.312826
2209001062,36.34633901,127.3311714
2209001063,36.34149708,127.3387133
2209001066,36.33139541,127.3302648
2209001067,36.32933126,127.3308718
2209001069,36.35052435,127.327547
2209001070,36.35961591,127.3245484
2209001071,36.35933619,127.3249556
2209001072,36.36478789,127.3180172
2209001074,36.36460403,127.3176838
2209001075,36.35998184,127.2945628
2209001076,36.35919614,127.3217375
2209001077,36.35925776,127.3138826
2209001078,36.35899632,127.3150521
2209001080,36.33473678,127.3126577
2209001081,36.38939389,127.3233474
2209001082,36.38932768,127.3229045
2209001083,36.38660298,127.3183758
2209001084,36.38136585,127.3228624
2209001085,36.38016335,127.3182525
2209001086,36.38011728,127.3230291
2209001087,36.3777652,127.3247298
2209001088,36.37665272,127.3241609
2209001090,36.39146456,127.3154418
2209001092,36.39118148,127.3308159
2209001093,36.39102167,127.3298703
2209001094,36.39111447,127.3291463
2209001095,36.39008028,127.3048642
2209001096,36.3631447,127.3342881
2209001097,36.36215747,127.3347334
2209001098,36.36052886,127.29996
2209001099,36.36025562,127.2941633
2209001100,36.37789476,127.3041292
2209001101,36.37773774,127.3042144
2209001102,36.40331509,127.3100503
2209001104,36.38202717,127.3058615
2209001105,36.38116724,127.3060839
2209001106,36.36013215,127.3063906
2209001108,36.34291611,127.3175595
2209001109,36.34313964,127.3177516
2209001110,36.34181844,127.3031756
2209001111,36.34354886,127.3033595
2209001112,36.34330454,127.3032575
2209001113,36.34182396,127.302988
2209001114,36.34086634,127.3049478
2209001115,36.33721348,127.3145529
2209001116,36.33864784,127.3127853
2209001117,36.33837122,127.3128695
2209001118,36.33501868,127.3128954
2209001119,36.35830055,127.3041198
2209001120,36.3582277,127.3034966
2209001121,36.3462474,127.301379
2209001122,36.34607948,127.3012142
2209001123,36.34462698,127.3134724
2209001124,36.38698178,127.3158154
2209001125,36.38668551,127.3172633
2209001126,36.38837679,127.3176516
2209001127,36.33754841,127.3030225
2209001128,36.33718861,127.3031826
2209001129,36.33962598,127.3046559
2209001130,36.34812548,127.2958892
2209001131,36.34874885,127.2976187
2209001132,36.34849471,127.2977668
2209001133,36.34630835,127.2950468
2209001134,36.34604068,127.2952395
2209001135,36.34796213,127.2961295
2209001136,36.34518323,127.3129029
2209001137,36.38095157,127.3234643
2209001138,36.38628078,127.3212483
2209001139,36.38578296,127.3213533
2209001140,36.38522822,127.3201712
2209001141,36.3496439,127.3271942
2209001142,36.34810122,127.3256291
2209001143,36.35058692,127.2974286
2209001144,36.35174648,127.2980359
2209001145,36.37935878,127.3177448
2209001146,36.3808605,127.326828
2209001147,36.38097749,127.3269224
2209001149,36.38591019,127.3044656
2209001150,36.38595505,127.3040837
2209001151,36.38791798,127.3032707
2209001152,36.38830852,127.3029608
2209001153,36.34085771,127.3053986
2209001154,36.3408857,127.3076258
2209001155,36.34063054,127.3077104
2209001156,36.34421848,127.3079932
2209001157,36.34439161,127.3077099
2209001158,36.35419515,127.3004505
2209001159,36.35412945,127.3007741
2209001160,36.35947048,127.3090605
2209001161,36.35906799,127.3092097
2209001162,36.3692392,127.3339505
2209001163,36.36999471,127.334638
2209001164,36.36688168,127.3315084
2209001165,36.36647424,127.3315812
2209001166,36.38636543,127.3083769
2209001167,36.38572237,127.3085461
2209001168,36.37581999,127.3056841
2209001169,36.37900657,127.3058818
2209001170,36.37906913,127.3060501
2209001171,36.39056635,127.3080573
2209001172,36.37437347,127.3055245
2209001173,36.37441833,127.3050852
2209001174,36.36521888,127.3350791
2209001175,36.36541127,127.3356906
101324,36.34442697,127.4464922
101325,36.34363097,127.4340394
101326,36.34316329,127.4494159
101327,36.3429718,127.4478055
101329,36.34249673,127.448855
101330,36.34225256,127.439287
101331,36.34187839,127.4380353
101332,36.34167432,127.4355552
101333,36.34125783,127.4371764
101334,36.34052982,127.4487845
101335,36.34030069,127.4349528
101336,36.34010053,127.436241
101337,36.3331581,127.4533266
101339,36.33294336,127.4534196
101340,36.32980721,127.4189384
101341,36.32951635,127.418387
101342,36.32896146,127.4414201
101343,36.32883259,127.4443148
101344,36.32878597,127.4414052
101345,36.32878808,127.4163618
101346,36.32741635,127.447684
101347,36.32720168,127.4444507
101348,36.32621401,127.473522
101349,36.32621262,127.4472335
101350,36.3260537,127.4471737
101351,36.32568878,127.4728232
101353,36.32428593,127.4187611
101357,36.32393255,127.4182113
101358,36.32384765,127.4191901
2209001176,36.32812977,127.4617475
2209001177,36.34682046,127.4560968
2209001179,36.33238656,127.4376078
2209001181,36.34599558,127.4187022
2209001182,36.34662357,127.4178039
2209001183,36.34534817,127.4334089
2209001184,36.346246,127.432565
2209001185,36.34645685,127.4452383
2209001186,36.34659705,127.4448164
2209001187,36.34613495,127.4474439
2209001188,36.33042154,127.4631836
2209001189,36.3281013,127.4663717
2209001190,36.32856634,127.4666187
2209001191,36.32489035,127.4619728
2209001192,36.3247416,127.4621538
2209001193,36.3267524,127.4615801
2209001194,36.32761814,127.4537795
2209001195,36.32813216,127.4581287
2209001196,36.32805134,127.4595413
2209001197,36.32797386,127.460698
2209001198,36.32878241,127.4593043
2209001199,36.33177482,127.440597
2209001200,36.33164815,127.440351
2209001201,36.33123393,127.4439668
2209001202,36.33042837,127.4437017
2209001203,36.34657832,127.4555028
2209001204,36.33751887,127.4478093
2209001205,36.33603768,127.4471411
2209001206,36.3342369,127.4458024
2209001207,36.33317835,127.4453764
2209001208,36.34817847,127.4294769
2209001209,36.34810986,127.4296615
2209001210,36.34609799,127.4300997
2209001211,36.34595545,127.4304603
2209001212,36.34408488,127.4431583
2209001213,36.34351316,127.441526
2209001214,36.34242156,127.4198229
2209001215,36.34229955,127.4163747
2209001216,36.34217932,127.4156473
2209001217,36.34201356,127.419418
2209001218,36.34004778,127.4162211
2209001219,36.33987699,127.4165714
2209001221,36.33589867,127.4147761
2209001222,36.33588342,127.4152822
2209001223,36.33563597,127.41735
2209001224,36.33555004,127.4390261
2209001225,36.33513616,127.4394252
2209001226,36.33515627,127.4176451
2209001228,36.33443386,127.4211288
2209001229,36.33413348,127.4209379
2209001230,36.33379298,127.4371015
2209001231,36.333759,127.4316288
2209001232,36.33342704,127.4315235
2209001233,36.33307856,127.4156184
2209001234,36.33284086,127.4317829
2209001235,36.33285181,127.4208517
2209001236,36.3326359,127.4321065
2209001237,36.33253446,127.4166757
2209001238,36.33232112,127.4211804
2209001239,36.33224658,127.4322749
2209001244,36.33104741,127.4319043
2209001245,36.33082469,127.4318704
2209001246,36.33084748,127.4193073
2209001247,36.33073092,127.4310679
2209001249,36.33069748,127.4196107
2209001250,36.33042731,127.4302596
2209001252,36.33037641,127.4306786
2209001253,36.33028663,127.4298907
2209001254,36.33022114,127.4302633
2209001255,36.3301483,127.42387
2209001256,36.32964898,127.433354
2209001258,36.3295846,127.4336669
2209001259,36.32950021,127.4278068
2209001260,36.32943201,127.4281949
2209001261,36.32921353,127.4270349
2209001263,36.32912083,127.4336567
2209001264,36.32905236,127.4265997
2209001265,36.32891057,127.4267883
2209001266,36.32878785,127.4206676
2209001267,36.32868834,127.4205164
2209001269,36.32837378,127.4340874
2209001271,36.32834623,127.434377
2209001272,36.32837908,127.4247866
2209001273,36.3282283,127.4243821
2209001274,36.32814075,127.439042
2209001275,36.32815054,127.4247338
2209001276,36.3279651,127.4390051
2209001277,36.3280133,127.4237962
2209001278,36.32792511,127.4241315
2209001279,36.32770735,127.4347426
2209001281,36.32764365,127.4227534
2209001282,36.32752558,127.4230542
2209001283,36.32692782,127.4267547
2209001284,36.32623961,127.4335466
2209001285,36.32609789,127.4274927
2209001287,36.32596979,127.4354717
2209001288,36.32580468,127.4210518
2209001289,36.32549025,127.4222533
2209001290,36.32541117,127.431815
2209001292,36.32519151,127.4305324
2209001293,36.34459614,127.423842
2209001294,36.34398728,127.4213825
2209001295,36.34391026,127.4213399
2209001298,36.33999861,127.4200668
2209001299,36.33975991,127.4202659
2209001300,36.33953708,127.4225309
2209001301,36.33949394,127.4224495
2209001302,36.33939582,127.4334401
2209001303,36.33883409,127.4288024
2209001304,36.33818961,127.4576594
2209001305,36.33827771,127.4238994
2209001306,36.33815752,127.4241968
2209001307,36.33777239,127.4572768
2209001308,36.33701375,127.4302214
2209001309,36.33699511,127.4268258
2209001310,36.33670092,127.4266859
2209001311,36.33656212,127.4304117
2209001312,36.33651934,127.4301783
2209001313,36.3331207,127.4573721
2209001314,36.33307395,127.4571776
2209001315,36.32745942,127.4148154
2209001103,36.40341591,127.3101559
