num1,city,gu,roadname,where,address,latitude,longitude
대전-대덕구-49,대전광역시,대덕구,송촌동 367,"가양중학교입구, 한신휴플러스방면",대전광역시 대덕구 송촌동 367,36.357595808390705,127.43456288073173
대전-대덕구-50,대전광역시,대덕구,송촌동 523,"송촌고등학교, 금성백조아파트방면",대전광역시 대덕구 송촌동 523,36.36204880000008,127.44490849999964
대전-대덕구-51,대전광역시,대덕구,송촌동 523,"송촌고등학교, 동춘당방면",대전광역시 대덕구 송촌동 523,36.36198310000022,127.44499849999987
대전-대덕구-52,대전광역시,대덕구,송촌동 523,"동춘당, 선비마을3단지방면",대전광역시 대덕구 송촌동 523,36.3650663999999,127.44013359999951
대전-대덕구-53,대전광역시,대덕구,송촌동 523,"선비마을입구, 선비마을3단지방면",대전광역시 대덕구 송촌동 523,36.3677423000001,127.43653429999964
대전-대덕구-54,대전광역시,대덕구,법동 213,"그린아파트, 선비마을입구방면",대전광역시 대덕구 법동 213,36.368100399999975,127.43441150000011
대전-대덕구-55,대전광역시,대덕구,송촌동 523,"선비마을입구, 소월아파트방면",대전광역시 대덕구 송촌동 523,36.36786439999974,127.43634819999997
대전-대덕구-56,대전광역시,대덕구,송촌동 523,"동춘당, 송촌고등학교방면",대전광역시 대덕구 송촌동 523,36.36198310000022,127.44499849999987
대전-대덕구-57,대전광역시,대덕구,송촌동 523,"선비마을4단지, 송촌고등학교방면",대전광역시 대덕구 송촌동 523,36.366620000000005,127.44527499999982
대전-대덕구-58,대전광역시,대덕구,법동 191-1,"소월아파트, 그린아파트방면",대전광역시 대덕구 법동 191-1,36.37053989999972,127.4315024999994
대전-대덕구-59,대전광역시,대덕구,법동 213,"소월아파트, 한마음아파트방면",대전광역시 대덕구 법동 213,36.37053989999972,127.4315024999994
대전-대덕구-60,대전광역시,대덕구,법동 213,"보람아파트, 그린아파트방면",대전광역시 대덕구 법동 213,36.36889980000015,127.43351349999952
대전-대덕구-61,대전광역시,대덕구,법동 371,"유원아파트, 삼정하이츠방면",대전광역시 대덕구 법동 371,36.36920573053697,127.42748219974459
대전-대덕구-62,대전광역시,대덕구,법동 371,"안산도서관, 중리시장방면",대전광역시 대덕구 법동 371,36.36882329999996,127.4275836
대전-대덕구-63,대전광역시,대덕구,법동 372,"대전지방국세청, 법동전통시장방면",대전광역시 대덕구 법동 372,36.36791513053812,127.42967419974265
대전-대덕구-64,대전광역시,대덕구,법동 372,"보람아파트, 동부소방서방면",대전광역시 대덕구 법동 372,36.37222443053556,127.42848339974297
대전-대덕구-65,대전광역시,대덕구,법동 372,"대전지방국세청, 보람아파트방면",대전광역시 대덕구 법동 372,36.37017163053707,127.42920739974355
대전-대덕구-66,대전광역시,대덕구,법동 372,"대덕소방서, 읍내동현대아파트방면",대전광역시 대덕구 법동 372,36.373286330534796,127.42834849974393
대전-대덕구-67,대전광역시,대덕구,법동 374,"중리시장, 스포츠프라자삼거리방면",대전광역시 대덕구 법동 374,36.36661743053892,127.42600319974444
대전-대덕구-68,대전광역시,대덕구,비래동 146-2,"가양비래공원, 명석고등학교 방면",대전광역시 대덕구 비래동 146-2,36.356987012039895,127.45384893200026
대전-대덕구-69,대전광역시,대덕구,비래동 520,"한신휴플러스, 비래동노인회관방면",대전광역시 대덕구 비래동 520,36.35693623054409,127.44528479973386
대전-대덕구-70,대전광역시,대덕구,비래동 540,"삼호아파트, 평화아파트방면",대전광역시 대덕구 비래동 540,36.35450933054582,127.44799799973276
대전-대덕구-71,대전광역시,대덕구,중리동 165-20,,대전광역시 대덕구 중리동 165-20,36.36083433619607,127.42714427527015
대전-대덕구-72,대전광역시,대덕구,중리동 174-1,만남어린이공원 앞,대전광역시 대덕구 중리동 174-1,36.36117772666891,127.42989596606832
대전-대덕구-73,대전광역시,대덕구,중리동 181-1,,대전광역시 대덕구 중리동 181-1,36.36133278192336,127.4308817623269
대전-대덕구-74,대전광역시,대덕구,중리동 207-5,,대전광역시 대덕구 중리동 207-5,36.3610128,127.4282807
대전-대덕구-75,대전광역시,대덕구,중리동 275-29,럭키스포츠프라자방면,대전광역시 대덕구 중리동 275-29,36.3618628,127.4215224
대전-대덕구-76,대전광역시,대덕구,중리동 275-29,신동아아파트방면,대전광역시 대덕구 중리동 275-29,36.3617697,127.4214859
대전-대덕구-77,대전광역시,대덕구,중리동 418,"중리근린공원, 중리시장방면",대전광역시 대덕구 중리동 418,36.36316633,127.4251688
대전-대덕구-78,대전광역시,대덕구,중리동 418,"중리동주민센터, 한남병원방면",대전광역시 대덕구 중리동 418,36.36047203,127.425278
대전-대덕구-79,대전광역시,대덕구,중리동 424,"중리네거리, 용전동주민센터방면",대전광역시 대덕구 중리동 424,36.35872703,127.42249
대전-대덕구-80,대전광역시,대덕구,중리동 424,"중리지구대, 한남대북문방면",대전광역시 대덕구 중리동 424,36.35893243,127.4210795
대전-대덕구-81,대전광역시,대덕구,중리동 448,"중리지구대, 오정네거리방면",대전광역시 대덕구 중리동 448,36.35891023,127.4211126
대전-대덕구-82,대전광역시,대덕구,중리동 450,"중리동, 법동전통시장방면",대전광역시 대덕구 중리동 450,36.3666117,127.4300371
대전-대덕구-83,대전광역시,대덕구,중리동 450,"법동전통시장, 보람아파트방면",대전광역시 대덕구 중리동 450,36.3667275,127.4301727
대전-대덕구-84,대전광역시,대덕구,중리동 450,"법동전통시장, 중리동방면",대전광역시 대덕구 중리동 450,36.3631271,127.4311737
대전-대덕구-85,대전광역시,대덕구,중리동 450,"중리동, 한국전력공사방면",대전광역시 대덕구 중리동 450,36.36272983,127.4311472
대전-대덕구-86,대전광역시,대덕구,중리동 469,"중리네거리, 증산도교육문회회관방면",대전광역시 대덕구 중리동 469,36.3589289,127.4209589
대전-대덕구-87,대전광역시,대덕구,평촌동 544,"평촌동, 신탄진한일병원방면",대전광역시 대덕구 평촌동 544,36.43582793,127.4254057
대전-대덕구-88,대전광역시,대덕구,평촌동 544,"덕암동주민센터, 평촌동방면",대전광역시 대덕구 평촌동 544,36.43805253,127.426264
대전-대덕구-89,대전광역시,대덕구,덕암동 336,"대전이문고, 덕암동방면",대전광역시 대덕구 덕암동 336,36.44485873,127.4243049
대전-대덕구-90,대전광역시,대덕구,덕암동 336,"덕암동, 보건소방면",대전광역시 대덕구 덕암동 336,36.44634033,127.4221293
대전-대덕구-91,대전광역시,대덕구,덕암동45-10,"신탄중앙중학교, 대덕구보건소방면",대전광역시 대덕구 덕암동45-10,36.441302952567185,127.42451438061049
대전-대덕구-92,대전광역시,대덕구,목상동 234,"한국타이어, 목상동주민센터방면",대전광역시 대덕구 목상동 234,36.44524383,127.415281
대전-대덕구-93,대전광역시,대덕구,목상동 185-1,"목상동주민센터,한국교통안전공단방면",대전광역시 대덕구 목상동 185-1,36.44936053,127.4129461
대전-대덕구-94,대전광역시,대덕구,목상동 91-4,대덕경찰서방면한국타이어후문방면,대전광역시 대덕구 목상동 91-4,36.44872933,127.4112087
대전-대덕구-95,대전광역시,대덕구,문평동 92,"효성신탄진공장, 한국교통안전공단방면",대전광역시 대덕구 문평동 92,36.44441183,127.4039939
대전-대덕구-96,대전광역시,대덕구,상서동 279-1,"상서삼거리, 선바위방면",대전광역시 대덕구 상서동 279-1,36.42980993,127.4215961
대전-대덕구-97,대전광역시,대덕구,상서동 279-1,"평촌동, 신탄진한일병원방면",대전광역시 대덕구 상서동 279-1,36.43013953,127.4219643
대전-대덕구-98,대전광역시,대덕구,상서동 282,"상서삼거리, 신탄진한일병원방면",대전광역시 대덕구 상서동 282,36.43013953,127.4219643
대전-대덕구-99,대전광역시,대덕구,석봉동 747,"신탄진시장, 금강엑슬루타워방면",대전광역시 대덕구 석봉동 747,36.45050763,127.4254152
대전-대덕구-100,대전광역시,대덕구,석봉동 422-7,"신탄진시장, 신탄진역방면",대전광역시 대덕구 석봉동 422-7,36.4504878,127.4252961
대전-대덕구-101,대전광역시,대덕구,신탄진동 143-18,"신탄진역, 신탄진동행정복지센터방면",대전광역시 대덕구 신탄진동 143-18,36.4493321,127.4292115
대전-대덕구-102,대전광역시,대덕구,신탄진동 22-1,"새여울아파트, 용정초맞은편",대전광역시 대덕구 신탄진동 22-1,36.4534504,127.435968
대전-대덕구-103,대전광역시,대덕구,신탄진동 733,"신탄진역, 남경마을방면",대전광역시 대덕구 신탄진동 733,36.4493321,127.4292115
대전-대덕구-104,대전광역시,대덕구,신탄진동 733,"남경마을, 덕암동주민센터방면",대전광역시 대덕구 신탄진동 733,36.4496405,127.4290563
대전-대덕구-105,대전광역시,대덕구,신탄진동 735,"신탄진고등학교, 석봉초등학교방면",대전광역시 대덕구 신탄진동 735,36.4502827,127.435357
